,Image_path,True_label,Prediction,Scores
273,data/test/comic/EXP-1966-07-15-a-i0238.jpg,4,4,"(4.991464, 6.811736, 0.3151163, 6.0749125, 9.17321, 4.3569565, 1.5111763, 2.3821118, 3.8725588, 1.906433)"
274,data/test/comic/EXP-1966-07-16-a-i0254_6.jpg,4,4,"(7.7204075, 3.578152, 6.26397, 5.3182206, 9.604885, 9.533556, -0.43030787, 2.9969063, 1.2245156, 4.289235)"
275,data/test/comic/IMP-1959-12-05-a-i0123.jpg,4,3,"(6.800498, 4.5651417, 4.557223, 8.122418, 7.156223, 6.322935, 1.8963447, 4.074142, 3.9677484, 3.1544192)"
276,data/test/comic/EXP-1979-12-29-a-i0132.jpg,4,4,"(6.202295, 6.481456, 5.5320477, 7.1035604, 10.505573, 8.584398, 3.6576777, 2.5054386, 3.5791032, 0.78984535)"
277,data/test/comic/IMP-2012-10-15-a-i0103.jpg,4,4,"(3.6292415, 2.7950625, 3.6330101, 2.7483163, 14.931631, 2.6683505, 5.8257008, -0.62139535, -0.20283389, 5.6179695)"
278,data/test/comic/EXP-1989-08-16-a-i0308_4.jpg,4,4,"(5.93148, 3.1380644, 5.7883215, 3.747957, 13.64982, 6.7443843, 4.3024077, 1.3149843, 2.9632277, 4.310053)"
279,data/test/comic/EXP-1958-01-21-a-i0185.jpg,4,4,"(5.678186, 4.126438, 2.8772461, 6.499823, 11.372017, 8.422073, 0.4587371, 3.5578244, 5.5790415, 3.149017)"
280,data/test/comic/EXP-1967-01-26-a-i0258_3.jpg,4,4,"(1.614556, 4.9600973, 2.9412584, 4.2086277, 15.714861, 6.2388945, 2.7897148, 0.40558332, 3.225964, 4.346477)"
281,data/test/comic/EXP-1965-01-28-a-i0311.jpg,4,4,"(5.4610577, 1.2960525, 4.6180067, 4.4397826, 12.6919985, 5.88797, -1.2880948, 3.316896, 4.538187, 3.2185707)"
282,data/test/comic/EXP-2004-11-03-a-i0131_2.jpg,4,4,"(5.377123, 5.3515716, 4.582529, 6.504009, 11.576447, 7.894615, 1.2536063, 2.726628, 5.045737, 4.1431274)"
283,data/test/comic/EXP-1998-11-11-a-i0396.jpg,4,4,"(6.017001, 6.438199, 5.2966123, 4.928392, 11.331694, 5.3571897, 5.843353, 5.063069, 2.076336, 6.4151525)"
284,data/test/comic/EXP-1968-06-14-a-i0472.jpg,4,4,"(4.132787, 4.4402466, 3.482443, 3.7885764, 12.822565, 5.113575, 2.998247, 4.0387335, 4.9144354, 5.0381)"
285,data/test/comic/EXP-2000-03-18-a-i0362.jpg,4,4,"(6.2309284, 4.630003, 5.0824533, 2.8206892, 9.747864, 5.103753, 4.012348, 3.3900669, 4.8280935, 5.0350924)"
286,data/test/comic/EXP-1976-12-31-a-i0420.jpg,4,4,"(5.5421886, 4.3441143, 4.7905426, 6.2290173, 16.461193, 5.4883738, 2.8366323, 3.0156374, 5.979992, 6.466035)"
287,data/test/comic/EXP-1962-01-05-a-i0084_2.jpg,4,4,"(3.112001, 3.150246, 3.8609233, 3.3212996, 17.11444, 6.2575865, 2.5552409, 2.4709222, 2.2882168, 3.6247964)"
288,data/test/comic/IMP-1949-09-09-a-i0013.jpg,4,4,"(6.4623594, 6.9315157, 5.902978, 9.278364, 11.3865185, 8.134021, 1.2951756, 4.4696608, 5.6371527, 3.2401962)"
289,data/test/comic/EXP-1940-04-09-a-i0069.jpg,4,4,"(4.389425, 5.5721145, 5.278508, 5.308325, 10.132692, 4.1232047, 0.460418, 0.70667374, 3.7548833, 2.8777008)"
290,data/test/comic/IMP-1942-05-29-a-i0016.jpg,4,4,"(8.086437, 5.358081, 4.551707, 9.5080185, 10.76919, 8.547464, 4.413629, 5.0999985, 4.390735, 4.546763)"
291,data/test/comic/IMP-1959-02-06-a-i0032.jpg,4,4,"(7.5703726, 0.22935331, 5.448149, 7.370201, 9.972093, 9.916362, 1.5287681, 4.086317, 4.9824843, 4.433492)"
292,data/test/comic/GDL-1915-12-05-a-i0098.jpg,4,0,"(6.4078913, 3.9671297, 4.291468, 1.3489563, 4.7575517, 2.6063757, -2.3586686, 6.12998, 2.1398833, 1.8253419)"
293,data/test/comic/IMP-1947-07-04-a-i0016.jpg,4,5,"(6.6308327, 6.4486804, 3.8809834, 6.298404, 7.771536, 11.806335, 3.0060856, 3.974905, 6.1522684, 4.070921)"
294,data/test/map/GDL-1907-04-02-a-i0069.jpg,5,5,"(8.188559, 5.4510884, 10.322735, 1.7252007, 5.219722, 16.361883, -2.5701334, 6.149404, 4.8811994, 1.2737904)"
295,data/test/map/GDL-1950-05-17-a-i0056.jpg,5,5,"(5.8677435, 5.59676, 9.456927, 4.0298877, 3.305218, 20.734325, 0.7925126, 6.42705, 6.163419, 5.106948)"
296,data/test/map/GDL-1991-06-01-a-i0298.jpg,5,5,"(6.5457954, 4.520335, 6.7366276, 3.7082353, 4.3004575, 18.161156, -0.1643067, 4.483307, 4.4048114, 3.1266394)"
297,data/test/map/LCE-1998-03-06-a-i0015_2.jpg,5,5,"(9.425478, 3.4478178, 9.323367, 0.67161274, 5.467256, 17.865498, -0.44607395, 7.825563, 5.607885, 5.260416)"
298,data/test/map/GDL-1941-07-15-a-i0121.jpg,5,5,"(8.255018, 3.692563, 8.029428, 3.903109, 5.2348557, 19.581722, -0.93426883, 6.1754074, 4.482459, 3.354178)"
299,data/test/map/IMP-1960-01-16-a-i0024.jpg,5,5,"(6.25873, 2.9547343, 8.000654, 4.5258408, 4.5874414, 15.732132, 4.074816, 6.1963897, 4.3269944, 4.0054455)"
300,data/test/map/EXP-1992-02-14-a-i0439_3.jpg,5,5,"(2.9003658, 6.920042, 5.912303, 4.451481, 2.095947, 13.130271, 4.637663, 3.8487458, 3.7553, 2.940826)"
301,data/test/map/EXP-1957-07-04-a-i0103_2.jpg,5,5,"(6.096616, 5.82877, 6.9898725, 6.1132193, 6.0609493, 20.65596, 1.009974, 6.0415716, 5.873289, 5.2330475)"
302,data/test/map/JDG-1987-04-10-a-i0203_2.jpg,5,5,"(5.0745473, 5.373495, 4.0678797, 6.910576, 3.8173063, 16.389542, -0.28100497, 6.317501, 7.32497, 2.2304595)"
303,data/test/map/EXP-2009-01-31-a-i0302_2.jpg,5,5,"(3.8408618, 5.1741333, 4.394872, 2.4278224, 3.6768584, 15.365512, 2.261527, 0.5098904, 1.4214427, 4.1262174)"
304,data/test/map/JDG-1959-02-02-a-i0018.jpg,5,5,"(11.096251, 5.083561, 7.730171, 6.297486, 4.339635, 17.554478, 4.6583714, 7.6135054, 6.301079, 7.065623)"
305,data/test/map/EXP-2003-09-29-a-i0014.jpg,5,5,"(5.1473403, 7.1801114, 5.989617, 2.0521755, 4.5693116, 18.244907, 4.035806, 5.9233837, 5.122743, 3.4613526)"
306,data/test/map/GDL-1918-12-02-a-i0002.jpg,5,5,"(8.896591, 3.7252128, 7.2994804, 4.930188, 4.925222, 20.847862, 0.09958696, 8.916383, 5.9476223, 6.448782)"
307,data/test/map/EXP-2017-08-02-a-i0209.jpg,5,5,"(4.1355715, 3.6261952, 5.929131, 6.3761177, 6.294729, 13.336439, 2.6137009, 1.2492745, 2.9398036, 5.86866)"
308,data/test/map/JDG-1940-03-08-a-i0008.jpg,5,5,"(7.0913177, 4.693649, 6.9425907, 3.36132, 2.2714918, 19.096485, 2.4877586, 6.1716614, 6.9376116, 4.9739413)"
309,data/test/map/EXP-1979-10-23-a-i0132_2.jpg,5,5,"(9.540013, 5.8800817, 9.558192, 1.5515413, 5.4789467, 21.240921, 1.8553611, 9.178456, 6.080747, 6.392815)"
310,data/test/logo/IMP-1915-06-08-a-i0031.jpg,3,8,"(8.829456, 5.103956, 10.703325, 7.78441, 3.9740334, 9.270855, 5.4439907, 10.830397, 13.744495, 8.061016)"
311,data/test/logo/EXP-2005-11-16-a-i0232_2.jpg,3,3,"(6.7620673, 4.9922986, 6.350993, 12.729841, 8.254068, 6.2060766, 8.650171, 2.0035233, 10.948784, 8.463438)"
312,data/test/logo/JDG-1907-11-03-a-i0012.jpg,3,3,"(7.6143074, 2.1423616, 5.2965627, 12.689495, 1.787898, 8.894147, 1.5091363, 8.02342, 9.16351, 6.296277)"
313,data/test/logo/LCE-1970-04-14-a-i0026.jpg,3,8,"(5.5350113, 4.9697247, 8.358, 11.430102, 8.306614, 8.150786, 3.306803, 3.8041027, 18.00568, 4.501284)"
314,data/test/logo/IMP-2016-11-03-a-i0254.jpg,3,3,"(4.34604, 5.794923, 5.8240047, 14.456334, 7.1346803, 9.458258, 2.8945549, 6.383423, 13.75325, 6.3090534)"
315,data/test/logo/IMP-1963-03-12-a-i0199.jpg,3,3,"(10.592594, 5.855412, 6.218236, 14.659849, 4.1407156, 7.8631773, 3.1242614, 8.991329, 11.931955, 9.050076)"
316,data/test/logo/LCE-1903-12-23-a-i0048.jpg,3,4,"(8.416492, 4.9658256, 3.45795, 10.319773, 13.376823, 7.546544, 1.2867367, 2.085645, 9.789236, 6.9773903)"
317,data/test/logo/LCE-1923-06-22-a-i0016.jpg,3,3,"(6.4428616, 4.6037927, 2.5423944, 15.149331, 5.83333, 10.576294, 1.1882284, 5.301627, 13.09367, 4.016328)"
318,data/test/logo/IMP-1979-12-27-a-i0050.jpg,3,3,"(0.9132383, 2.2260375, -1.048145, 12.353992, 5.4317245, 4.907054, 0.368361, 2.849508, 9.857376, 4.610466)"
319,data/test/logo/EXP-2017-10-24-a-i0150.jpg,3,3,"(2.2327282, 5.24112, 5.105377, 14.211939, 5.543193, 7.651011, 2.8044918, 3.1388493, 7.605896, 3.8530123)"
320,data/test/logo/EXP-1966-11-11-a-i0429.jpg,3,8,"(11.007291, 2.8219194, 6.887786, 14.02139, 7.7451468, 8.812653, 3.1297674, 7.9928536, 15.18133, 5.4286847)"
321,data/test/logo/JDG-1909-10-12-a-i0099.jpg,3,3,"(7.665925, 4.0460606, 7.6359167, 12.289024, 2.220082, 11.379053, 3.62527, 7.675664, 9.825352, 5.2159038)"
322,data/test/logo/LCE-1981-02-17-a-i0063_2.jpg,3,3,"(4.2464786, 5.9453697, 4.1950126, 13.259204, 2.5678236, 7.4759517, 2.7759306, 7.834861, 12.956957, 3.5407815)"
323,data/test/logo/JDG-1970-04-09-a-i0185.jpg,3,3,"(5.4908237, 7.491082, 5.1644373, 14.190185, 3.8561058, 8.727196, 1.4379603, 7.1367526, 11.495228, 7.475525)"
324,data/test/logo/IMP-1973-01-30-a-i0025.jpg,3,8,"(3.771869, 1.6829962, 0.0068415403, 7.0959187, 4.525395, 1.273447, -0.27103233, 2.1659806, 10.5536, 2.387248)"
325,data/test/logo/LCE-1909-05-26-a-i0023.jpg,3,3,"(1.571645, 5.2985706, 1.6606649, 12.095327, 0.59082246, 5.355269, 2.242123, 5.0762253, 8.06042, 2.926227)"
326,data/test/logo/GDL-1978-02-27-a-i0145.jpg,3,3,"(12.533556, 4.813284, 7.322336, 12.9363, 4.782715, 8.8571205, 3.176081, 11.223885, 10.258291, 8.2887945)"
327,data/test/logo/EXP-2003-01-31-a-i0051.jpg,3,3,"(4.035174, 3.2735114, 4.220696, 9.594662, 6.1327567, 8.659258, 6.3944836, 2.5209398, 8.735849, 4.8009467)"
328,data/test/logo/EXP-2016-03-11-a-i0182.jpg,3,3,"(0.24015713, 7.03918, 2.2651274, 14.245873, 2.6828241, 1.9036812, 2.4252636, 2.5919228, 10.7062, 3.0356183)"
329,data/test/logo/LCE-1929-06-14-a-i0044.jpg,3,9,"(2.5481546, 5.461739, 2.2635517, 7.7353945, 5.7378407, 8.176383, 1.5711367, 2.821264, 10.031365, 10.047288)"
330,data/test/logo/IMP-1915-03-27-a-i0043.jpg,3,8,"(7.7185106, 2.8930538, 9.202633, 7.5740886, 3.776186, 7.0429873, 4.7890325, 8.479276, 13.180925, 5.937934)"
331,data/test/logo/IMP-1996-03-27-a-i0210_2.jpg,3,3,"(8.731751, 6.760098, 5.094311, 13.790501, 4.2330856, 6.134062, 3.0520625, 5.115715, 11.012352, 5.649341)"
332,data/test/logo/LCE-1904-11-26-a-i0031.jpg,3,3,"(4.0363555, 7.375892, 5.0795546, 12.3869505, 2.6822739, 6.04164, -0.005783558, 8.313195, 11.48053, 6.1426682)"
333,data/test/logo/IMP-1990-08-22-a-i0508.jpg,3,3,"(4.655897, 5.7308273, 7.0717306, 11.757938, 4.959685, 10.556236, 6.6184425, 7.806972, 9.592357, 5.733423)"
334,data/test/logo/LCE-1924-03-03-a-i0033.jpg,3,3,"(8.006507, 3.6739883, 3.9445553, 12.41349, 7.8921747, 12.030884, 3.2741308, 4.529993, 9.67976, 6.30409)"
335,data/test/logo/LCE-1952-05-16-a-i0010.jpg,3,3,"(1.566225, 5.3102503, 1.9285433, 11.302578, 3.5782647, 5.751108, 2.943788, 5.8614073, 6.5751324, 4.696409)"
336,data/test/logo/LCE-1952-08-29-a-i0021.jpg,3,8,"(4.207819, 5.090432, 2.3945131, 12.028649, 8.320232, 0.34074354, 0.8853301, 1.4247301, 12.600229, 11.838996)"
337,data/test/logo/LCE-1970-06-23-a-i0095_2.jpg,3,3,"(5.8596196, 5.7022, 5.440538, 13.906572, 4.8275743, 9.314805, 4.662356, 8.901773, 9.948517, 5.4349146)"
338,data/test/logo/LCE-1977-11-18-a-i0010.jpg,3,3,"(7.824294, 4.2618456, 8.676542, 16.000954, 5.8576803, 5.4425488, 6.909011, 5.723117, 15.902294, 8.045815)"
339,data/test/logo/IMP-1980-04-03-a-i0263.jpg,3,8,"(6.4251766, 4.682622, 9.43882, 15.383357, 5.6066575, 7.0198526, 5.2768655, 5.1505604, 16.267044, 3.9926493)"
340,data/test/logo/LCE-1903-11-04-a-i0027.jpg,3,3,"(2.959023, 4.718281, 1.5813797, 12.029034, 5.495405, 7.991294, 2.3692458, 4.6366444, 8.927414, 4.2450213)"
341,data/test/logo/EXP-1906-02-05-a-i0060.jpg,3,8,"(1.5255585, 4.5891085, 4.130867, 10.76075, 5.978483, 2.6448274, 1.8290627, 2.9971197, 11.944113, 3.3556824)"
342,data/test/logo/LCE-1908-11-04-a-i0048.jpg,3,7,"(11.659186, 7.7262707, 11.380999, 12.764314, 3.5351028, 10.460112, 4.6822443, 13.256068, 12.028721, 9.77754)"
343,data/test/logo/LCE-1939-02-22-a-i0036.jpg,3,3,"(4.917647, 3.6045103, 2.9417245, 12.419014, 5.8376064, 7.2570887, -0.32473195, 3.0786986, 8.300811, -0.65597683)"
344,data/test/logo/EXP-1979-05-04-a-i0025.jpg,3,3,"(5.357176, 6.679142, 6.7779, 11.960817, 7.973396, 9.617112, 3.5954666, 5.3690615, 8.082334, 5.4809546)"
345,data/test/logo/EXP-1923-03-21-a-i0023.jpg,3,3,"(5.518192, 9.853878, 4.4698105, 12.187928, 2.839765, 9.30728, 0.24307898, 8.399593, 10.879939, 3.4300256)"
346,data/test/logo/GDL-1965-04-27-a-i0119.jpg,3,8,"(9.694943, 3.071509, 5.195543, 12.630373, 4.7616873, 9.922373, 2.180665, 11.762505, 13.259657, 7.677614)"
347,data/test/logo/JDG-1977-12-17-a-i0244.jpg,3,3,"(10.4384165, 3.165595, 5.636008, 13.662371, 4.9412827, 5.7228746, 1.2722188, 5.3598843, 12.181121, 4.073434)"
348,data/test/logo/JDG-1907-12-13-a-i0050.jpg,3,3,"(7.530329, 2.1491485, 8.162072, 9.620394, 2.1193218, 9.349248, 2.6410365, 9.22763, 7.0935826, 5.736044)"
349,data/test/logo/EXP-1953-05-30-a-i0157.jpg,3,3,"(3.8738124, 6.8685107, 2.8126342, 15.30508, 4.782838, 4.119347, 0.7227526, 1.7915306, 11.134945, 6.4069257)"
350,data/test/logo/JDG-1925-08-29-a-i0041.jpg,3,3,"(6.184664, 3.2064514, 4.211708, 13.626774, 0.31675935, 8.2325, 2.7642074, 10.213757, 9.662935, 6.5562205)"
351,data/test/logo/JDG-1982-07-05-a-i0042.jpg,3,8,"(8.700333, 4.334203, 5.514044, 12.614912, 4.2067003, 5.756018, 1.6658089, 5.4121847, 12.932774, 3.827472)"
352,data/test/logo/LCE-1952-05-09-a-i0053_2.jpg,3,3,"(4.6945543, 6.397948, 3.1861162, 10.000189, 8.365616, 8.438814, 3.385974, 7.495227, 7.627626, 3.605857)"
353,data/test/logo/LCE-1975-02-14-a-i0004.jpg,3,8,"(3.916105, 4.001921, 3.828911, 7.286609, 5.2591696, 5.451192, 8.143854, 2.9780052, 13.635466, 6.117032)"
354,data/test/logo/IMP-2014-01-03-a-i0088.jpg,3,3,"(2.8110929, 7.022052, 5.4628534, 10.712675, 3.9580898, 7.158538, 1.3990026, 5.223029, 10.129453, 4.8443213)"
355,data/test/diverse/LCE-1956-12-05-a-i0056.jpg,6,3,"(7.507681, 5.03518, 3.989174, 10.417845, 10.269394, 7.488369, 2.9336743, 3.5915956, 6.3187222, 5.7825813)"
356,data/test/diverse/IMP-1936-08-08-a-i0059.jpg,6,3,"(8.664331, 6.056603, 5.8712926, 14.750212, 7.9572906, 11.338181, 1.7784842, 4.682698, 11.1007, 3.099167)"
357,data/test/diverse/IMP-1927-11-09-a-i0063.jpg,6,5,"(11.662284, 5.6370835, 7.0482597, 11.222622, 10.394457, 15.818163, 2.7100668, 6.4901953, 9.088967, 4.0694923)"
358,data/test/diverse/LCE-1952-10-22-a-i0022.jpg,6,3,"(2.704633, 6.649996, 3.055551, 10.138565, 9.142877, 2.8864865, -0.034505486, 0.85952616, 3.8414083, 7.818565)"
359,data/test/diverse/LCE-1926-03-12-a-i0069.jpg,6,3,"(4.687438, 2.8684964, 3.095226, 15.2557, 5.2877874, 6.8981705, -0.91539556, 2.9683797, 7.532452, 0.6684863)"
360,data/test/diverse/IMP-1973-05-18-a-i0446.jpg,6,3,"(6.0026083, 1.5967598, 2.684019, 8.225376, 5.52491, 6.2920027, -1.1898009, 7.402858, 7.4453235, 4.3882666)"
361,data/test/diverse/IMP-1924-04-24-a-i0089.jpg,6,5,"(9.448151, 3.2271602, 7.7577467, 7.6997547, 5.883701, 9.973286, 0.80972683, 2.9875457, 6.611127, 4.39202)"
362,data/test/diverse/LCE-1954-09-20-a-i0007.jpg,6,3,"(2.884997, 8.709738, 4.365608, 11.516672, 3.5079613, 10.43776, 3.411277, 3.731577, 7.1303406, 5.407345)"
363,data/test/diverse/EXP-2014-09-06-a-i0126.jpg,6,8,"(4.192493, 6.4890423, 7.00564, 8.972805, 6.299985, 7.692127, 6.0098286, 8.705111, 10.085554, 7.192051)"
364,data/test/diverse/LCE-1987-05-01-a-i0107.jpg,6,5,"(8.704494, 4.918118, 10.529697, 10.260948, 7.058301, 14.445891, 0.14300561, 7.003211, 10.538679, 4.1266365)"
365,data/test/diverse/GDL-1927-03-21-a-i0033.jpg,6,8,"(6.0977383, 4.008895, 2.9854007, 13.368423, 5.418047, 8.645697, 1.8447303, 6.957922, 14.305063, 5.2689085)"
366,data/test/diverse/IMP-1923-09-24-a-i0103.jpg,6,0,"(9.707134, 3.7427602, 8.420339, 8.335041, 4.3903885, 9.706639, 0.5479723, 3.6321025, 6.201542, 4.4102182)"
367,data/test/diverse/GDL-1989-03-16-a-i0193.jpg,6,5,"(3.1495621, 6.929617, 5.6687055, 9.68376, 5.933098, 10.390067, 2.8134692, 6.1330395, 8.549943, 1.422651)"
368,data/test/diverse/IMP-1964-11-24-a-i0008.jpg,6,3,"(6.380641, 7.1384935, 3.531417, 14.058046, 7.7079506, 9.488229, 3.8354669, 5.428679, 7.753047, 3.0220788)"
369,data/test/diverse/EXP-1987-01-24-a-i0027_2.jpg,6,3,"(8.173884, 5.806912, 5.566721, 13.761473, 6.182738, 12.7979555, 1.7286011, 5.4693165, 8.938786, 3.4894798)"
370,data/test/diverse/LCE-1920-10-20-a-i0018.jpg,6,3,"(1.3424926, 4.710995, 2.3023748, 10.164326, 3.845694, 5.722106, 2.150229, 3.855432, 7.7886124, 3.5732942)"
371,data/test/diverse/LCE-1953-04-27-a-i0026_4.jpg,6,3,"(5.864227, 4.5733585, 4.993035, 10.250439, 2.204026, 6.755472, 1.5817256, 4.980721, 6.3572454, 1.2990658)"
372,data/test/diverse/EXP-1964-03-09-a-i0094.jpg,6,3,"(4.776684, 7.2776394, 2.8648734, 11.088861, 9.345307, 6.1896744, 0.9542892, 4.695843, 6.6944566, 4.8984504)"
373,data/test/diverse/EXP-1979-10-05-a-i0441.jpg,6,8,"(1.9249212, 4.923447, 4.2623053, 10.197506, 6.7969074, 2.8437195, 3.7316148, 3.5669303, 15.228479, 4.6408553)"
374,data/test/diverse/LCE-1913-07-26-a-i0055.jpg,6,3,"(4.0402207, 7.7975335, 4.6580043, 8.609554, 4.7166953, 4.075507, 1.5938287, 2.9250917, 8.306953, 4.084332)"
375,data/test/diverse/IMP-1931-06-19-a-i0155.jpg,6,8,"(10.074339, 3.311667, 8.887499, 12.209475, 9.345552, 10.347693, 1.1224906, 6.043455, 15.111006, 5.2301083)"
376,data/test/diverse/EXP-2017-04-19-a-i0243.jpg,6,4,"(4.645972, 5.0414715, 7.3533907, 6.400471, 9.395872, 9.266757, 2.5544977, 1.5653268, 2.5060773, 6.279897)"
377,data/test/diverse/IMP-2017-08-28-a-i0091.jpg,6,4,"(3.8984928, 5.3558583, 2.480195, 5.5578647, 8.074081, 4.978158, 2.2740908, 1.8135461, 5.85577, 6.07691)"
378,data/test/diverse/JDG-1945-06-07-a-i0074.jpg,6,4,"(5.655324, 4.2348194, 1.0224912, 8.679449, 9.371403, 5.1755543, 0.7904234, 2.529738, 6.963855, 3.942474)"
379,data/test/diverse/IMP-2014-02-24-a-i0122.jpg,6,4,"(1.2897061, 3.2260406, 5.1223545, 5.20913, 7.2494936, 3.1623263, -0.14374506, 4.707155, 5.866021, 5.331755)"
380,data/test/diverse/IMP-1931-04-25-a-i0106.jpg,6,8,"(10.587618, 4.17765, 8.351972, 10.468098, 10.214264, 9.688276, 0.42835188, 5.389559, 13.213955, 4.2374387)"
381,data/test/diverse/JDG-1977-10-28-a-i0156.jpg,6,0,"(12.594529, 5.5262685, 9.052677, 11.279547, 7.2560635, 8.085955, 5.708441, 6.792698, 8.23941, 7.0174026)"
382,data/test/diverse/LCE-1966-02-28-a-i0036.jpg,6,4,"(6.953285, 5.9737024, 6.025119, 6.903777, 9.828638, 1.9094937, -2.190891, 3.1729474, 5.64332, 3.738231)"
383,data/test/diverse/EXP-2013-10-23-a-i0148.jpg,6,8,"(0.5719421, 0.97712433, 8.1311035, 8.372439, 1.7094693, 5.0812793, 3.7161074, 0.880453, 9.203185, 4.644018)"
384,data/test/diverse/GDL-1963-05-16-a-i0020_4.jpg,6,4,"(4.7607822, 3.5654688, 1.6596906, 5.0491176, 12.567777, 4.06065, 3.1525195, 0.40510464, 5.5066156, 3.0945897)"
385,data/test/diverse/IMP-1906-06-30-a-i0059.jpg,6,0,"(9.759283, 6.930262, 6.4709425, 9.6071615, 7.2082143, 8.617646, 1.7392795, 5.751089, 8.329113, 4.462196)"
386,data/test/diverse/IMP-1934-06-06-a-i0064.jpg,6,3,"(8.235115, 5.3650827, 5.9671, 13.599085, 8.243722, 11.098518, 1.1267822, 5.842328, 10.329181, 3.4259348)"
387,data/test/diverse/IMP-1926-03-30-a-i0006.jpg,6,3,"(6.6113057, 4.1110215, 4.0430756, 8.45885, 6.7584767, 7.712492, 0.018427372, 4.4959035, 7.74866, 2.160847)"
388,data/test/diverse/IMP-1925-01-20-a-i0028.jpg,6,3,"(9.112247, 3.9079185, 7.2282777, 13.987013, 9.3416605, 9.9185915, 1.5198472, 8.593016, 11.235145, 7.3855715)"
389,data/test/diverse/JDG-1995-02-23-a-i0220_2.jpg,6,3,"(2.8354301, 4.696092, 5.7131834, 14.382194, 5.691779, 8.54425, 2.077852, 4.558876, 11.401186, 7.3760605)"
390,data/test/diverse/LCE-1952-05-23-a-i0019.jpg,6,3,"(4.6754704, 6.6863413, 0.9223358, 11.691666, 8.844379, 4.0533123, 4.633271, 4.7862587, 6.018073, 6.496296)"
391,data/test/diverse/LCE-1954-05-31-a-i0064.jpg,6,3,"(6.7166786, 3.2758532, 3.7124815, 8.872647, 6.4424515, 7.4444523, 1.8140825, 4.616323, 7.8661766, 4.4589887)"
392,data/test/diverse/EXP-2012-11-02-a-i0082.jpg,6,3,"(2.3181467, 4.4087214, 2.023803, 5.5521965, 3.5917501, 1.1397104, 1.4560115, 3.2883577, 5.050308, 2.7926798)"
393,data/test/diverse/IMP-1929-10-31-a-i0215.jpg,6,5,"(9.702378, 5.035363, 5.750721, 9.323715, 10.326887, 13.458741, 0.19750506, 5.4512672, 9.292904, 3.726246)"
394,data/test/diverse/IMP-1929-11-12-a-i0084.jpg,6,5,"(11.337456, 2.4307356, 8.965808, 8.665675, 5.70776, 12.060257, 0.8977182, 5.054085, 6.6392307, 4.617516)"
395,data/test/diverse/IMP-1937-11-01-a-i0045.jpg,6,8,"(3.2785258, 2.3364046, 4.691395, 10.834184, 4.416703, 7.7615547, 2.326708, 7.7735624, 15.081217, 5.106307)"
396,data/test/diverse/IMP-1998-10-03-a-i0280_3.jpg,6,5,"(6.47729, 8.268435, 8.5082245, 6.35516, 5.659936, 8.521357, -2.50523, 5.4985237, 8.277679, 4.3324814)"
397,data/test/diverse/IMP-1936-01-24-a-i0007.jpg,6,8,"(12.568839, 3.9560456, 7.784199, 12.323439, 6.0754013, 10.981696, 1.6473197, 9.421819, 12.986361, 6.4816904)"
398,data/test/diverse/IMP-1938-03-22-a-i0047.jpg,6,8,"(3.3990424, 2.6485991, 6.2382493, 12.205461, 2.8884208, 7.9939947, 4.2377586, 7.203324, 16.664196, 5.5753236)"
399,data/test/diverse/IMP-2017-10-05-a-i0203.jpg,6,4,"(2.6162405, 4.240428, 2.436262, 3.8679256, 6.8267374, 2.847742, 3.2103598, -0.4498452, 5.585863, 5.833022)"
400,data/test/diverse/JDG-1942-12-19-a-i0074.jpg,6,3,"(6.138124, 6.1802926, 4.9107347, 14.927657, 6.125055, 10.253231, 1.5147101, 9.9289875, 8.685312, 5.876894)"
401,data/test/diverse/IMP-1938-04-29-a-i0029.jpg,6,8,"(6.496557, 7.3781238, 4.747467, 10.548291, 3.9656618, 7.524659, 8.268337, 4.8408365, 13.906875, 3.5619245)"
402,data/test/diverse/IMP-1927-07-30-a-i0148.jpg,6,3,"(7.04988, 4.889762, 8.909695, 11.511578, 5.383527, 10.307164, 1.0884361, 4.3942175, 6.439061, 1.3702475)"
403,data/test/diverse/IMP-1928-11-12-a-i0027.jpg,6,3,"(7.083728, 7.358264, 4.3648424, 14.491215, 7.7072186, 9.461906, 1.9607341, 5.2671785, 6.3540955, 4.254544)"
404,data/test/diverse/IMP-1971-04-28-a-i0019.jpg,6,8,"(4.841171, 1.3156664, 5.487402, 9.222341, 5.527917, 9.960375, -0.24586546, 7.4949217, 10.1747, 2.1857479)"
405,data/test/diverse/EXP-2013-05-21-a-i0114.jpg,6,3,"(4.1497946, -0.0286721, 4.571059, 12.95239, 3.5274553, 10.274135, 1.3369505, 3.8708847, 8.62484, 5.75856)"
406,data/test/diverse/IMP-1997-08-13-a-i0182.jpg,6,8,"(3.6974285, -0.677411, 1.2964628, 7.785515, 3.24327, 6.2653832, 2.6665697, 4.631845, 8.827446, 4.0730724)"
407,data/test/diverse/IMP-1929-07-18-a-i0023.jpg,6,5,"(11.947815, 5.4478393, 6.27339, 11.439183, 10.242804, 13.553743, 2.5316305, 5.7282944, 10.165335, 3.1493373)"
408,data/test/diverse/GDL-1949-12-03-a-i0095.jpg,6,3,"(6.49448, 9.476705, 6.4193783, 9.812983, 8.847279, 5.1753206, 3.7541459, 4.0979843, 7.8490305, 3.6702182)"
